t,t_planning,a0,a1,a2,q0,q0dot,fk0_x,fk0_y,q1,q1dot,fk1_x,fk1_y,fk2_x,fk2_y,goal_0_0,goal_1_0
0.49999999999999994,0.0019205560001864797,-0.12593934002104645,0.2884555720954801,0.0,-0.03755535290639576,-0.10696643883871,0.0,0.0,0.0778026313085051,0.21941215127626826,-0.03755535290639576,0.0778026313085051,-0.03755535290639576,0.0778026313085051,-2.7280532243935447,6.419910096702196
0.5499999999999999,0.0018541520003054757,-0.12864268153655112,0.28583148779943435,0.0,-0.043218523198383825,-0.11326340583976233,0.0,0.0,0.08949437780255998,0.2338349298810426,-0.043218523198383825,0.08949437780255998,-0.043218523198383825,0.08949437780255998,-2.7280532243935447,6.419910096702196
0.6,0.0023868920015956974,-0.13064227398331785,0.28348884894341764,0.0,-0.0492033001942133,-0.11969553991658988,0.0,0.0,0.10190070301611352,0.24812650427101465,-0.0492033001942133,0.10190070301611352,-0.0492033001942133,0.10190070301611352,-2.7280532243935447,6.419910096702196
0.65,0.002038677999735228,-0.1321081901147944,0.2813772437638823,0.0,-0.055514682875001144,-0.12622765361575577,0.0,0.0,0.11501575035202596,0.26230094671818593,-0.055514682875001144,0.11501575035202596,-0.055514682875001144,0.11501575035202596,-2.7280532243935447,6.419910096702196
0.7000000000000001,0.0019111980000161566,-0.13320188485209983,0.27938465167950477,0.0,-0.06215633603107593,-0.1328330631214955,0.0,0.0,0.12883424079734837,0.27636980890638047,-0.06215633603107593,0.12883424079734837,-0.06215633603107593,0.12883424079734837,-2.7280532243935447,6.419910096702196
0.7500000000000001,0.0022494889999506995,-0.17689759755384987,0.2595204134394924,0.0,-0.06913099389928098,-0.1394931573641005,0.0,0.0,0.14335119287186998,0.29033904149035616,-0.06913099389928098,0.14335119287186998,-0.06913099389928098,0.14335119287186998,-2.7280532243935447,6.419910096702196
0.8000000000000002,0.0032214560014836024,-0.1743958513966969,0.2591493059407417,0.0,-0.07654789576137053,-0.148338037241793,0.0,0.0,0.1585169459799917,0.3033150621623314,-0.07654789576137053,0.1585169459799917,-0.07654789576137053,0.1585169459799917,-2.7280532243935447,6.419910096702196
0.8500000000000002,0.0024639099992782576,-0.17226773909951065,0.2586995731864359,0.0,-0.08440078725195202,-0.15705782981162786,0.0,0.0,0.17433057235296548,0.31627252745936907,-0.08440078725195202,0.17433057235296548,-0.08440078725195202,0.17433057235296548,-2.7280532243935447,6.419910096702196
0.9000000000000002,0.0026048190011351835,-0.19149142870493835,0.24069812031323412,0.0,-0.09268434809028228,-0.1656712167666034,0.0,0.0,0.19079094765890545,0.3292075061186916,-0.09268434809028228,0.19079094765890545,-0.09268434809028228,0.19079094765890545,-2.7280532243935447,6.419910096702196
0.9500000000000003,0.002011189000768354,-0.17556728412619138,0.24646619625828592,0.0,-0.10144663750037478,-0.17524578820185033,0.0,0.0,0.20785306826562974,0.3412424121343541,-0.10144663750037478,0.20785306826562974,-0.10144663750037478,0.20785306826562974,-2.7280532243935447,6.419910096702196
1.0000000000000002,0.002768435000689351,-0.17585971588444504,0.24446329931823885,0.0,-0.11064784512078266,-0.1840241524081599,0.0,0.0,0.22553135436299943,0.3535657219472692,-0.11064784512078266,0.22553135436299943,-0.11064784512078266,0.22553135436299943,-2.7280532243935447,6.419910096702196
1.0500000000000003,0.0021244290001050103,-0.1761662627927929,0.2425933083343792,0.0,-0.12028870203090183,-0.19281713820238214,0.0,0.0,0.24382079870866535,0.365788886913182,-0.12028870203090183,0.24382079870866535,-0.12028870203090183,0.24382079870866535,-2.7280532243935447,6.419910096702196
1.1000000000000003,0.0028969320010219235,-0.17663853647416472,0.2407213748356264,0.0,-0.13036997459800292,-0.20162545134202178,0.0,0.0,0.26271672632516707,0.3779185523299019,-0.13036997459800292,0.26271672632516707,-0.13036997459800292,0.26271672632516707,-2.7280532243935447,6.419910096702196
1.1500000000000004,0.0023219619997689733,-0.17711021989581854,0.2389506359487824,0.0,-0.1408928435062894,-0.21045737816573,0.0,0.0,0.2822144573787581,0.38995462107168416,-0.1408928435062894,0.2822144573787581,-0.1408928435062894,0.2822144573787581,-2.7280532243935447,6.419910096702196
1.2000000000000004,0.0023132419992180075,-0.17771198469189486,0.23718355575007544,0.0,-0.15185848796431523,-0.21931288916052094,0.0,0.0,0.30230956502222206,0.40190215286912434,-0.15185848796431523,0.30230956502222206,-0.15185848796431523,0.30230956502222206,-2.7280532243935447,6.419910096702196
1.2500000000000004,0.00239590599994699,-0.17845296387110704,0.23546339114027703,0.0,-0.16326841238407097,-0.2281984883951157,0.0,0.0,0.32299763155506134,0.4137613306566292,-0.16326841238407097,0.32299763155506134,-0.16326841238407097,0.32299763155506134,-2.7280532243935447,6.419910096702196
1.3000000000000005,0.0038517089997185394,-0.18244966806787105,0.23488414398957147,0.0,-0.17512446921350444,-0.23712113658867104,0.0,0.0,0.34427435656575234,0.4255345002136442,-0.17512446921350444,0.34427435656575234,-0.17512446921350444,0.34427435656575234,-2.7280532243935447,6.419910096702196
1.3500000000000005,0.0036440959993342403,-0.1829283143924298,0.23331586693605955,0.0,-0.1874366502131074,-0.2462436199920646,0.0,0.0,0.36613829193641745,0.43727870741312397,-0.1874366502131074,0.36613829193641745,-0.1874366502131074,0.36613829193641745,-2.7280532243935447,6.419910096702196
1.4000000000000006,0.0036889780003548367,-0.1833303377660917,0.23184724898946907,0.0,-0.20020615199869185,-0.25539003571168606,0.0,0.0,0.3885855169744226,0.44894450075992826,-0.20020615199869185,0.3885855169744226,-0.20020615199869185,0.3885855169744226,-2.7280532243935447,6.419910096702196
1.4500000000000006,0.004129306000322686,-0.18355790096771196,0.23053191269496154,0.0,-0.21343397962869148,-0.26455655259999067,0.0,0.0,0.41161236013490193,0.4605368632094031,-0.21343397962869148,0.41161236013490193,-0.21343397962869148,0.41161236013490193,-2.7280532243935447,6.419910096702196
1.5000000000000007,0.0038106690008135047,-0.16867370008197047,0.23581571084376352,0.0,-0.22712070201111034,-0.2737344476483763,0.0,0.0,0.4352155330771201,0.47206345884415263,-0.22712070201111034,0.4352155330771201,-0.22712070201111034,0.4352155330771201,-2.7280532243935447,6.419910096702196
1.5500000000000007,0.004967815999407321,-0.16837957965263584,0.23520408683596505,0.0,-0.24122910864373392,-0.2821681326524748,0.0,0.0,0.4594082452964471,0.4838542443863422,-0.24122910864373392,0.4594082452964471,-0.24122910864373392,0.4594082452964471,-2.7280532243935447,6.419910096702196
1.6000000000000008,0.003849859000183642,-0.16626249882255073,0.23544651187695476,0.0,-0.2557584642254892,-0.2905871116351066,0.0,0.0,0.4841889677328641,0.4956144487281419,-0.2557584642254892,0.4841889677328641,-0.2557584642254892,0.4841889677328641,-2.7280532243935447,6.419910096702196
1.6500000000000008,0.0043740430010075215,-0.12316032910883074,0.25104522795413575,0.0,-0.2707034760543011,-0.2989002365762341,0.0,0.0,0.5095583064489733,0.5073867743219912,-0.2707034760543011,0.5095583064489733,-0.2707034760543011,0.5095583064489733,-2.7280532243935447,6.419910096702196
1.7000000000000008,0.0055444429999624845,-0.09444634036650118,0.3113580696580458,0.0,-0.28595638870588436,-0.30505825303167566,0.0,0.0,0.5355552582349657,0.5199390357196992,-0.28595638870588436,0.5355552582349657,-0.28595638870588436,0.5355552582349657,-2.7280532243935447,6.419910096702196
1.7500000000000009,0.004290857999876607,-0.10212320892387566,0.30506415122710384,0.0,-0.30144541720838436,-0.3097805700500007,0.0,0.0,0.5623306051951024,0.5355069392026026,-0.30144541720838436,0.5623306051951024,-0.30144541720838436,0.5623306051951024,-2.7280532243935447,6.419910096702196
1.800000000000001,0.005166109000128927,-0.15930038015803666,0.2746726342625022,0.0,-0.31718975373319436,-0.3148867304961945,0.0,0.0,0.589868612533306,0.550760146763959,-0.31718975373319436,0.589868612533306,-0.31718975373319436,0.589868612533306,-2.7280532243935447,6.419910096702196
1.850000000000001,0.003970027000832488,-0.1662494616413861,0.27011257044706694,0.0,-0.3333323412083996,-0.3228517495040963,0.0,0.0,0.6180933014571711,0.5644937784770858,-0.3333323412083996,0.6180933014571711,-0.3333323412083996,0.6180933014571711,-2.7280532243935447,6.419910096702196
1.900000000000001,0.005603776000498328,-0.17251154960953657,0.2659673731903631,0.0,-0.34989055233770794,-0.33116422258616557,0.0,0.0,0.6469932718071538,0.5779994069994411,-0.34989055233770794,0.6469932718071538,-0.34989055233770794,0.6469932718071538,-2.7280532243935447,6.419910096702196
1.950000000000001,0.004389833999084658,-0.17813440639825795,0.2622037443618219,0.0,-0.36688004234103977,-0.3397898000666424,0.0,0.0,0.6765581605901149,0.5912977756589611,-0.36688004234103977,0.6765581605901149,-0.36688004234103977,0.6765581605901149,-2.7280532243935447,6.419910096702196
2.000000000000001,0.0041608950014051516,-0.27712894401077054,0.2353505602874164,0.0,-0.38431486836036777,-0.3486965203865553,0.0,0.0,0.7067785587339797,0.6044079628770543,-0.38431486836036777,0.7067785587339797,-0.38431486836036777,0.7067785587339797,-2.7280532243935447,6.419910096702196
2.0500000000000007,0.003382279001016286,-0.24673481096543481,0.2522358353746468,0.0,-0.4024425167397224,-0.3625529675870938,0.0,0.0,0.7375873332785706,0.6161754908914284,-0.4024425167397224,0.7375873332785706,-0.4024425167397224,0.7375873332785706,-2.7280532243935447,6.419910096702196
2.1000000000000005,0.002443187999233487,-0.26109366389530647,0.25139581323855775,0.0,-0.4211870021464911,-0.37488970813536554,0.0,0.0,0.7690266974115975,0.6287872826601638,-0.4211870021464911,0.7690266974115975,-0.4211870021464911,0.7690266974115975,-2.7280532243935447,6.419910096702196
2.1500000000000004,0.0019288690000394126,-0.27551026038790455,0.2511830283268546,0.0,-0.44058422171299816,-0.38794439133013087,0.0,0.0,0.8010945510777226,0.6413570733220951,-0.44058422171299816,0.8010945510777226,-0.44058422171299816,0.8010945510777226,-2.7280532243935447,6.419910096702196
2.2,0.001913772000989411,-0.2901932773136916,0.25153859855238936,0.0,-0.46067021693047405,-0.4017199043495261,0.0,0.0,0.8337903623146676,0.6539162247384415,-0.46067021693047405,0.8337903623146676,-0.46067021693047405,0.8337903623146676,-2.7280532243935447,6.419910096702196
2.25,0.0020838770014961483,-0.3051404291342483,0.25243689913639467,0.0,-0.48148169534123453,-0.4162295682152107,0.0,0.0,0.8671150200479947,0.6664931546660652,-0.48148169534123453,0.8671150200479947,-0.48148169534123453,0.8671150200479947,-2.7280532243935447,6.419910096702196
2.3,0.0027726509997592075,-0.32012808619621896,0.2538697747796525,0.0,-0.5030560248248303,-0.4314865896719231,0.0,0.0,0.9010707700291665,0.6791149996228895,-0.5030560248248303,0.9010707700291665,-0.5030560248248303,0.9010707700291665,-2.7280532243935447,6.419910096702196
2.3499999999999996,0.0021055710003565764,-0.335097588593274,0.2558385573448787,0.0,-0.5254306745239165,-0.44749299398173403,0.0,0.0,0.9356611944472886,0.691808488361877,-0.5254306745239165,0.9356611944472886,-0.5254306745239165,0.9356611944472886,-2.7280532243935447,6.419910096702196
2.3999999999999995,0.0020627510002668714,-0.34800236765062975,0.2584324974724171,0.0,-0.5486430681944873,-0.4642478734113977,0.0,0.0,0.9708912152587768,0.7046004162291264,-0.5486430681944873,0.9708912152587768,-0.5486430681944873,0.9708912152587768,-2.7280532243935447,6.419910096702196
2.4499999999999993,0.001989782000237028,-0.355732529272282,0.26231082321249155,0.0,-0.5727254677841828,-0.4816479917939292,0.0,0.0,1.006767317313948,0.7175220411027533,-0.5727254677841828,1.006767317313948,-0.5727254677841828,1.006767317313948,-2.7280532243935447,6.419910096702196
2.499999999999999,0.0027701639992301352,-0.4213751876988469,0.2708005283888535,0.0,-0.59769719869706,-0.4994346182575433,0.0,0.0,1.043299196427155,0.7306375822633843,-0.59769719869706,1.043299196427155,-0.59769719869706,1.043299196427155,-2.7280532243935447,6.419910096702196
2.549999999999999,0.0022276250001596054,-0.4655893424157243,0.26243234478354305,0.0,-0.6237223675791844,-0.5205033776424857,0.0,0.0,1.0805080768613426,0.7441776086828349,-0.6237223675791844,1.0805080768613426,-0.6237223675791844,1.0805080768613426,-2.7280532243935447,6.419910096702196
2.5999999999999988,0.0018934839990834007,-0.5036830924277953,0.2517227731642563,0.0,-0.6509115098173487,-0.5437828447632719,0.0,0.0,1.1183730381574954,0.7572992259220214,-0.6509115098173487,1.1183730381574954,-0.6509115098173487,1.1183730381574954,-2.7280532243935447,6.419910096702196
2.6499999999999986,0.0018446169997332618,-0.5221341550291576,0.2422112861439371,0.0,-0.679359859786581,-0.5689669993846617,0.0,0.0,1.156867306386566,0.7698853645802447,-0.679359859786581,1.156867306386566,-0.679359859786581,1.156867306386566,-2.7280532243935447,6.419910096702196
2.6999999999999984,0.0026586130006762687,-0.5449206979789358,0.22347654311732357,0.0,-0.7091135451433869,-0.5950737071361195,0.0,0.0,1.195967102831002,0.7819959288874533,-0.7091135451433869,1.195967102831002,-0.7091135451433869,1.195967102831002,-2.7280532243935447,6.419910096702196
2.7499999999999982,0.001861058999566012,-0.5546455276374201,0.2012714959714592,0.0,-0.7402295322451399,-0.6223197420350663,0.0,0.0,1.2356255906332385,0.7931697560433324,-0.7402295322451399,1.2356255906332385,-0.7402295322451399,1.2356255906332385,-2.7280532243935447,6.419910096702196
2.799999999999998,0.00195043399980932,-0.5437877261135172,0.17793166927285115,0.0,-0.7727321331659872,-0.6500520184169374,0.0,0.0,1.2757872571754076,0.8032333308419194,-0.7727321331659872,1.2757872571754076,-0.7727321331659872,1.2757872571754076,-2.7280532243935447,6.419910096702196
2.849999999999998,0.0018623899995873217,-0.49039168143307427,0.15907758561285246,0.0,-0.8065942034021175,-0.6772414047226133,0.0,0.0,1.3163937528907637,0.8121299143055765,-0.8065942034021175,1.3163937528907637,-0.8065942034021175,1.3163937528907637,-2.7280532243935447,6.419910096702196
2.8999999999999977,0.0021166949991311412,-0.3068715322614258,0.17887754369266162,0.0,-0.8416822528418307,-0.701760988794267,0.0,0.0,1.3573979425701468,0.820083793586233,-0.8416822528418307,1.3573979425701468,-0.8416822528418307,1.3573979425701468,-2.7280532243935447,6.419910096702196
2.9499999999999975,0.0019891650008503348,-0.29059664710936944,0.17973535664609275,0.0,-0.877537481112198,-0.7171045654073382,0.0,0.0,1.3988493261087371,0.8290276707708757,-0.877537481112198,1.3988493261087371,-0.877537481112198,1.3988493261087371,-2.7280532243935447,6.419910096702196
2.9999999999999973,0.0019287140003143577,-0.26375486808868315,0.1889865569407656,0.0,-0.9141192010003382,-0.7316343977628067,0.0,0.0,1.440750048038941,0.8380144386031898,-0.9141192010003382,1.440750048038941,-0.9141192010003382,1.440750048038941,-2.7280532243935447,6.419910096702196
3.049999999999997,0.0018872220007324358,-0.21790340417009946,0.2125686922332849,0.0,-0.9513603080586993,-0.7448221411672409,0.0,0.0,1.4831232363614935,0.8474637664502371,-0.9513603080586993,1.4831232363614935,-0.9513603080586993,1.4831232363614935,-2.7280532243935447,6.419910096702196
3.099999999999997,0.00202349700157356,-0.16780964401803333,0.24654048378420135,0.0,-0.9891461736274861,-0.7557173113757458,0.0,0.0,1.5260278464146244,0.8580922010619094,-0.9891461736274861,1.5260278464146244,-0.9891461736274861,1.5260278464146244,-2.7280532243935447,6.419910096702196
3.149999999999997,0.002173041999412817,0.10054931455578775,0.46972079906180453,0.0,-1.0273515633063193,-0.7641077935766475,0.0,0.0,1.5695488076772093,0.8704192252511264,-1.0273515633063193,1.5695488076772093,-1.0273515633063193,1.5695488076772093,-2.7280532243935447,6.419910096702196
3.1999999999999966,0.0019175940014974913,0.0952334628353429,0.4560183353812457,0.0,-1.0653055796987623,-0.7590803278488581,0.0,0.0,1.6142440709374053,0.8939052652042161,-1.0653055796987623,1.6142440709374053,-1.0653055796987623,1.6142440709374053,-2.7280532243935447,6.419910096702196
3.2499999999999964,0.0018333849984628614,0.09176748545179653,0.44446851437743307,0.0,-1.1030215124341183,-0.754318654707091,0.0,0.0,1.6600793800360547,0.916706181973278,-1.1030215124341183,1.6600793800360547,-1.1030215124341183,1.6600793800360547,-2.7280532243935447,6.419910096702196
3.2999999999999963,0.001937244998771348,0.09018744566297471,0.43470668948921,0.0,-1.1405080264558434,-0.7497302804345012,0.0,0.0,1.7070258604206483,0.9389296076921495,-1.1405080264558434,1.7070258604206483,-1.1405080264558434,1.7070258604206483,-2.7280532243935447,6.419910096702196
3.349999999999996,0.0025997950015153037,0.09080071327677852,0.4266148948339731,0.0,-1.1777690718634117,-0.7452209081513524,0.0,0.0,1.7550591075289657,0.9606649421666098,-1.1777690718634117,1.7550591075289657,-1.1777690718634117,1.7550591075289657,-2.7280532243935447,6.419910096702196
3.399999999999996,0.0019417500006966293,0.0946659187523734,0.4205586085087345,0.0,-1.2148031154877872,-0.7406808724875136,0.0,0.0,1.8041588918743652,0.9819956869083081,-1.2148031154877872,1.8041588918743652,-1.2148031154877872,1.8041588918743652,-2.7280532243935447,6.419910096702196
3.4499999999999957,0.0018668669999897247,0.15452370879656557,0.4543155715179974,0.0,-1.2516004943152828,-0.735947576549895,0.0,0.0,1.8543100727410362,1.0030236173337443,-1.2516004943152828,1.8543100727410362,-1.2516004943152828,1.8543100727410362,-2.7280532243935447,6.419910096702196
3.4999999999999956,0.0018686910007090773,0.1578483957212672,0.44510788767166576,0.0,-1.2880115638707847,-0.7282213911100667,0.0,0.0,1.905597042536494,1.0257393959096421,-1.2880115638707847,1.905597042536494,-1.2880115638707847,1.905597042536494,-2.7280532243935447,6.419910096702196
3.5499999999999954,0.001986753999517532,0.16401512946479252,0.43737118532993,0.0,-1.3240280124369832,-0.7203289713240033,0.0,0.0,1.9579967820511297,1.0479947902932232,-1.3240280124369832,1.9579967820511297,-1.3240280124369832,1.9579967820511297,-2.7280532243935447,6.419910096702196
3.599999999999995,0.0021441839999170043,0.1831019396474276,0.43690596794377523,0.0,-1.3596344231795223,-0.7121282148507637,0.0,0.0,2.0114899495290883,1.0698633495597172,-1.3596344231795223,2.0114899495290883,-1.3596344231795223,2.0114899495290883,-2.7280532243935447,6.419910096702196
3.649999999999995,0.0019079470002907328,0.18206601200887185,0.42316946302773406,0.0,-1.3947830790729423,-0.7029731178683923,0.0,0.0,2.0660753819269058,1.091708647956903,-1.3947830790729423,2.0660753819269058,-1.3947830790729423,2.0660753819269058,-2.7280532243935447,6.419910096702196
3.699999999999995,0.0018442489999870304,0.1823840892521103,0.41012243376550983,0.0,-1.42947656993634,-0.6938698172679487,0.0,0.0,2.1217187379822895,1.1128671211082868,-1.42947656993634,2.1217187379822895,-1.42947656993634,2.1217187379822895,-2.7280532243935447,6.419910096702196
3.7499999999999947,0.0019748299982893514,0.18406763335478596,0.3975375550314382,0.0,-1.4637141005766088,-0.6847506128053432,0.0,0.0,2.17838740012209,1.1333732427965593,-1.4637141005766088,2.17838740012209,-1.4637141005766088,2.17838740012209,-2.7280532243935447,6.419910096702196
3.7999999999999945,0.0019928860001527937,0.18720225254112657,0.38524003197819545,0.0,-1.497491462133488,-0.675547231137604,0.0,0.0,2.2360499061494683,1.153250120548128,-1.497491462133488,2.2360499061494683,-1.497491462133488,2.2360499061494683,-2.7280532243935447,6.419910096702196
3.8499999999999943,0.0020914120013912907,0.06568589970471239,0.290839139260907,0.0,-1.5308008180590162,-0.6661871185105476,0.0,0.0,2.294675512256791,1.1725121221470345,-1.5308008180590162,2.294675512256791,-1.5308008180590162,2.294675512256791,-2.7280532243935447,6.419910096702196
3.899999999999994,0.0018394140006421367,0.07173363727386539,0.2829879421206156,0.0,-1.5639459592352836,-0.6629028235253119,0.0,0.0,2.354028216212285,1.1870540791100799,-1.5639459592352836,2.354028216212285,-1.5639459592352836,2.354028216212285,-2.7280532243935447,6.419910096702196
3.949999999999994,0.001973518999875523,0.08177278595149601,0.27617112261904464,0.0,-1.5969117663183665,-0.6593161416616187,0.0,0.0,2.4140883900230814,1.2012034762161101,-1.5969117663183665,2.4140883900230814,-1.5969117663183665,2.4140883900230814,-2.7280532243935447,6.419910096702196
3.999999999999994,0.0025649990002420964,0.1103244380553936,0.2704547468325573,0.0,-1.6296731414365686,-0.6552275023640439,0.0,0.0,2.474838991640421,1.2150120323470617,-1.6296731414365686,2.474838991640421,-1.6296731414365686,2.474838991640421,-2.7280532243935447,6.419910096702196
4.049999999999994,0.0019137039998895489,0.2027799100950233,0.29905939650361013,0.0,-1.6621587054596345,-0.6497112804612742,0.0,0.0,2.5362657301248377,1.2285347696886881,-1.6621587054596345,2.5362657301248377,-1.6621587054596345,2.5362657301248377,-2.7280532243935447,6.419910096702196
4.099999999999993,0.0018629019996296847,0.21423552851737718,0.2883453541020784,0.0,-1.6941373197074618,-0.6395722849565231,0.0,0.0,2.5984401171004996,1.2434877395138646,-1.6941373197074618,2.5984401171004996,-1.6941373197074618,2.5984401171004996,-2.7280532243935447,6.419910096702196
4.149999999999993,0.0018197680001321714,0.21559880996573502,0.27076962549426276,0.0,-1.725580345133996,-0.6288605085306542,0.0,0.0,2.6613353674614193,1.2579050072189641,-1.725580345133996,2.6613353674614193,-1.725580345133996,2.6613353674614193,-2.7280532243935447,6.419910096702196
4.199999999999993,0.0020649500002036802,0.21872787236585567,0.25340988606059356,0.0,-1.7564843735356153,-0.6180805680323674,0.0,0.0,2.7249075418860667,1.271443488493673,-1.7564843735356153,2.7249075418860667,-1.7564843735356153,2.7249075418860667,-2.7280532243935447,6.419910096702196
4.249999999999993,0.0019649960013339296,0.2229884806787906,0.23581936632478462,0.0,-1.7868415822563168,-0.6071441744140746,0.0,0.0,2.7891132410258725,1.284113982796698,-1.7868415822563168,2.7891132410258725,-1.7868415822563168,2.7891132410258725,-2.7280532243935447,6.419910096702196
4.299999999999993,0.0019083340012002736,0.2135096505780451,0.21456447971390724,0.0,-1.8166413197753242,-0.5959947503801352,0.0,0.0,2.8539084885814883,1.2959049511129326,-1.8166413197753242,2.8539084885814883,-1.8166413197753242,2.8539084885814883,-2.7280532243935447,6.419910096702196
4.3499999999999925,0.0020181500003673136,0.2218726516854551,0.19552928722522112,0.0,-1.845907283167886,-0.5853192678512329,0.0,0.0,2.9192401473363874,1.3066331750986235,-1.845907283167886,2.9192401473363874,-1.845907283167886,2.9192401473363874,-2.7280532243935447,6.419910096702196
4.399999999999992,0.0019441509994067019,0.23246215839354245,0.17576142043496723,0.0,-1.8746185649312332,-0.5742256352669601,0.0,0.0,2.985060629309349,1.3164096394598799,-1.8746185649312332,2.985060629309349,-1.8746185649312332,2.985060629309349,-2.7280532243935447,6.419910096702196
4.449999999999992,0.002113319000272895,0.24593137431200268,0.1552934779571934,0.0,-1.902748691298596,-0.562602527347283,0.0,0.0,3.0513205148334004,1.3251977104816233,-1.902748691298596,3.0513205148334004,-1.902748691298596,3.0513205148334004,-2.7280532243935447,6.419910096702196
4.499999999999992,0.001952208000147948,0.2700492874725236,0.13681822165475854,0.0,-1.9302639892301823,-0.5503059586316829,0.0,0.0,3.1179686340523407,1.3329623843794776,-1.9302639892301823,3.1179686340523407,-1.9302639892301823,3.1179686340523407,-2.7280532243935447,6.419910096702196
4.549999999999992,0.0018428040002618218,0.36765647813742497,0.14590237063091016,0.0,-1.9571041639430833,-0.5368034942580566,0.0,0.0,3.184958798825416,1.3398032954622097,-1.9571041639430833,3.184958798825416,-1.9571041639430833,3.184958798825416,-2.7280532243935447,6.419910096702196
4.599999999999992,0.0019548890013538767,0.3735250025531986,0.11298952995839873,0.0,-1.983025197460643,-0.5184206703511853,0.0,0.0,3.2523137195250524,1.347098413993747,-1.983025197460643,3.2523137195250524,-1.983025197460643,3.2523137195250524,-2.7280532243935447,6.419910096702196
4.6499999999999915,0.0024029890009842347,0.4066861902582828,0.11858548442973105,0.0,-2.0080124184718198,-0.4997444202235254,0.0,0.0,3.319951114049589,1.352747890491659,-2.0080124184718198,3.319951114049589,-2.0080124184718198,3.319951114049589,-2.7280532243935447,6.419910096702196
4.699999999999991,0.0019584479996410664,0.4156872380490615,0.08620668180084357,0.0,-2.0319829240073464,-0.47941011071061124,0.0,0.0,3.387884972285196,1.3586771647131368,-2.0319829240073464,3.387884972285196,-2.0319829240073464,3.387884972285196,-2.7280532243935447,6.419910096702196
4.749999999999991,0.0018552740002633072,0.4216552566378659,0.04796650008405978,0.0,-2.054914211447757,-0.45862574880815815,0.0,0.0,3.4560343472253034,1.3629874988031703,-2.054914211447757,3.4560343472253034,-2.054914211447757,3.4560343472253034,-2.7280532243935447,6.419910096702196
4.799999999999991,0.0020656399992731167,0.47759673408711995,0.6277289052438464,0.0,-2.080770220081311,-0.7086072863340942,0.0,0.0,3.5108644079883,0.4852436366273052,-2.080770220081311,3.5108644079883,-2.080770220081311,3.5108644079883,-2.7280532243935447,6.419910096702196
4.849999999999991,0.0024918649996834574,0.4796885553639933,0.5293340377688522,0.0,-2.118395155608689,-0.779364559511259,0.0,0.0,3.5389754186711455,0.6516411859166951,-2.118395155608689,3.5389754186711455,-2.118395155608689,3.5389754186711455,-2.7280532243935447,6.419910096702196
